#<qhat> <qhatL^2> <qhatL^3> <L> <T> <T^2> <ehat>
0.00412893 0.0327441 0.0915234 2.97245 0.16282 0.0266222 0.0250804
0.00088724 0.149542 1.13676 18.4305 0.205471 0.0445554 0.00366412
0.00837033 4.65846 104.903 34.1736 0.22062 0.0518921 0.0315937
0.00464322 4.10447 31.2005 44.6749 0.243987 0.0653024 0.0151501
0.00296295 0.205439 1.59578 12.6458 0.236571 0.0606964 0.00999692
0.00165224 1.14891 8.73355 40.7803 0.255414 0.0725117 0.00500428
0.0158368 1.46795 12.6162 15.1953 0.251802 0.0701284 0.0481412
0.00784986 18.4099 139.945 60.2123 0.218957 0.0495082 0.0327801
0.00407852 0.00877912 0.0127146 1.51373 0.162619 0.0265348 0.0248503
0.0135774 3.40947 25.9174 25.373 0.248635 0.0688435 0.0412752
0.0151409 5.48096 97.8609 30.6858 0.239144 0.0635039 0.0478003
0.00777087 0.833736 6.33772 16.2674 0.243765 0.0653787 0.0246266
0.0171705 11.6025 280.262 40.4312 0.24199 0.064701 0.0549972
0.0013607 0.319853 2.43139 24.6211 0.241127 0.064375 0.0042885
0.00356311 1.66421 32.2954 33.6504 0.251628 0.0703255 0.0109168
0.00526217 2.2708 17.2617 33.5916 0.251528 0.070949 0.015651
0.00632719 1.31486 16.5969 23.3748 0.259115 0.0754612 0.0181719
0.0068191 1.92518 14.6344 27.0977 0.26601 0.0799434 0.0190452
0.00225429 0.897743 15.6544 31.6514 0.266065 0.079751 0.00637736
0.00810278 2.65847 20.2086 29.5437 0.257596 0.0747637 0.0232942
0.0198609 5.71654 83.887 27.3359 0.264171 0.0787322 0.0558995
0.00593912 0.77125 5.86273 18.4455 0.259602 0.0755299 0.0170777
0.00324031 2.15095 49.7882 39.4678 0.260443 0.0756257 0.00965007
0.0115036 1.73783 13.2103 19.7594 0.250335 0.0697114 0.0346757
0.0150061 8.87536 191.437 37.3404 0.259848 0.0752258 0.044696
0.0102239 7.5779 57.6041 41.1723 0.260096 0.0751825 0.0307837
0.00187654 0.194943 1.74974 16.36 0.2568 0.0734715 0.00551589
0.0208736 7.53162 57.2524 30.5908 0.262811 0.0779069 0.0591351
0.00428612 1.20474 17.4357 27.0912 0.266506 0.080256 0.0119348
0.00628306 4.32105 32.8469 39.2554 0.24495 0.0656778 0.0204699
0.00276226 0.297009 2.96555 15.6733 0.227918 0.0561093 0.00973708
0.00173029 0.423732 3.22104 25.59 0.245356 0.0672017 0.00526324
0.00350574 1.25036 20.813 30.1771 0.256257 0.0735403 0.010309
0.0160326 2.17958 16.5683 18.8579 0.25615 0.0733142 0.0468315
0.0231018 11.9937 237.693 35.8274 0.26302 0.0775142 0.0666541
0.0105966 4.71184 35.8175 32.6587 0.230916 0.0582372 0.0360193
0.0113214 1.83697 22.6389 19.431 0.225398 0.0550027 0.0400094
0.0230421 13.512 102.713 37.3459 0.262282 0.0767963 0.0676599
0.00603234 0.861739 9.1464 19.298 0.255382 0.072789 0.0177357
0.00699705 0.835079 6.34793 16.754 0.231008 0.0579716 0.023996
0.0140431 7.64216 165.431 36.3923 0.237281 0.0619114 0.0459808
0.00149698 0.119104 0.905378 13.8353 0.24485 0.0655939 0.00478717
0.00185399 1.31324 30.7457 40.6903 0.257701 0.0736057 0.00560817
0.0102223 2.13517 16.2307 22.6601 0.229123 0.0573774 0.0347097
0.0134975 5.17268 93.4188 30.6938 0.238836 0.0628108 0.0437096
0.0167818 2.43046 18.4754 19.4605 0.26064 0.0762353 0.0479758
0.00171461 1.00382 21.8398 37.9892 0.257979 0.0744595 0.00507004
0.0115076 0.680405 5.17216 11.1232 0.227596 0.0553349 0.0419105
0.00262541 2.62991 75.0505 45.5033 0.249175 0.067515 0.00864126
0.00132036 0.106926 0.812811 14.0758 0.246057 0.0664563 0.0041698
0.00335858 2.36915 55.2519 40.6155 0.259297 0.0745719 0.0100867
0.00795598 5.12748 38.977 39.2694 0.260132 0.0753906 0.0235749
0.00150203 0.154737 1.40405 16.2232 0.253366 0.0711998 0.00450661
0.0114829 1.91854 14.584 21.0349 0.263525 0.0781879 0.032277
0.0173445 8.94537 178.82 35.8471 0.263433 0.0779964 0.049771
0.0139172 2.69932 20.5191 22.5546 0.255062 0.0728807 0.040726
